expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
223,7/13/2018,student_leadership,8762.47,Twitterlist,sed vestibulum sit amet cursus id turpis integer aliquet massa id,cash,false,Demetra Gapp
224,10/22/2018,office_administration,6386.81,Pixope,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui,cash,true,Nichols Jzak
225,3/31/2018,faith_education,3481.47,Eare,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,credit card,false,Leanor Roscam
226,12/6/2018,student_leadership,278.18,Gigazoom,vel sem sed sagittis nam congue risus semper porta volutpat,cash,true,Lissy Weir
227,11/8/2018,comm_life,9965.11,Skyba,pulvinar lobortis est phasellus sit,check,true,Cherilynn Raffels
228,11/20/2018,crm_expenses,6162.9,Lajo,,check,true,Quentin Yurinov
229,4/17/2018,automobiles,8951.19,Quinu,,check,true,Morry Seedull
230,3/13/2018,other,7578.43,Bubbletube,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,credit card,true,Nev Wolverson
231,12/4/2018,student_leadership,6499.43,Jetwire,nulla nunc purus phasellus in felis donec semper sapien a libero nam,check,false,Oren Giraudat
232,1/8/2018,automobiles,3643.4,Yakidoo,odio in hac habitasse platea dictumst maecenas,check,true,Uta Seabright
233,2/9/2018,utilities,5892.99,Teklist,tellus in sagittis dui vel nisl,credit card,true,Robenia Vasyutochkin
234,3/4/2018,utilities,4134.29,Thoughtsphere,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,credit card,true,Morgan Hordell
235,4/12/2018,utilities,6766.02,Feedmix,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,check,false,Audre Elfitt
236,9/29/2018,student_leadership,7085.23,Omba,,check,false,Wendall Magovern
237,7/6/2018,faith_education,9395.47,Ooba,sed interdum venenatis turpis enim,cash,true,Noella Stansbury
238,12/21/2018,other,7904.88,Gabtype,,cash,false,Ernaline Jewks
239,7/3/2018,utilities,5271.12,Gabspot,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,check,true,Kristo Marshman
240,9/25/2018,office_administration,7356.35,Mybuzz,lobortis sapien sapien non mi integer,cash,false,Tine Janzen
241,10/16/2018,social_justice,1598.69,Quatz,morbi quis tortor id nulla ultrices aliquet maecenas leo odio,cash,false,Jennifer Bason
242,10/22/2018,outreach,7682.57,Wordware,fusce lacus purus aliquet at,cash,true,Torry Colliard
243,3/31/2018,building_management,203.48,Bluejam,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,check,true,Zuzana Jahncke
244,8/10/2018,utilities,520.58,Vitz,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,cash,true,Sherry Rushe
245,1/10/2018,other,6221.68,Podcat,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,credit card,false,Viva Swarbrick
246,8/15/2018,social_justice,4333.67,Mydeo,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,cash,false,Rania Sharvell
247,11/19/2018,office_administration,1570.9,Tagchat,nulla dapibus dolor vel est donec odio,check,true,Cooper Massel
248,11/21/2018,utilities,5648.44,Ozu,lacinia erat vestibulum sed magna at nunc commodo placerat praesent,check,true,Ramon Dallimare
249,12/30/2018,utilities,7258.75,Kare,morbi a ipsum integer a nibh,credit card,true,Aubrie Cooper
250,5/23/2018,liturgy_music,5654.69,Wikivu,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,check,false,Jules Janas
251,2/1/2018,outreach,6020.66,Devbug,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,cash,false,Seline Lumpkin
252,6/3/2018,outreach,4559.44,Geba,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,cash,false,Dru Skaife
253,12/23/2018,faith_education,8779.84,Oba,,cash,false,Mireille Womack
254,10/9/2018,utilities,9577.85,Tagfeed,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,check,false,Etta Fry
255,10/11/2018,other,1447.57,Tagfeed,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,check,false,Ambrosio Elleton
256,8/1/2018,social_justice,1354.54,Skyndu,integer ac neque duis bibendum morbi non quam nec dui,credit card,false,Manuel Dansie
257,10/21/2018,faith_education,8996.15,Thoughtworks,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,check,false,Franklin Camsey
258,12/22/2018,building_management,5562.49,Linklinks,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,credit card,true,Nikki Medforth
259,12/9/2018,retreats,3486.01,Wordpedia,,credit card,true,Aliza Leatherbarrow
260,5/7/2018,automobiles,700.3,Bluezoom,amet justo morbi ut odio cras mi pede,credit card,true,Antony Aleevy
261,11/11/2018,student_leadership,7602.92,Avaveo,pretium iaculis diam erat fermentum justo nec condimentum neque sapien,cash,false,Isabelita Landsman
262,9/1/2018,retreats,6651.69,Youspan,,cash,true,Haily Belsher
263,1/3/2018,liturgy_music,1490.79,Agimba,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,check,true,Alexandra Vallis
264,8/8/2018,crm_expenses,9178.7,Skaboo,vel pede morbi porttitor lorem id ligula suspendisse,credit card,false,Avictor Tytler
265,6/6/2018,liturgy_music,3139.01,Realmix,non sodales sed tincidunt eu,cash,false,Lukas Ainger
266,3/11/2018,utilities,3248.8,Wordware,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,check,true,Kitti Nana
267,11/23/2018,retreats,5250.73,Quimba,lacinia aenean sit amet justo morbi ut odio cras mi,check,false,Loria Lythgoe
268,8/17/2018,comm_life,5724.55,Kazio,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,cash,true,Jessika Antosch
269,3/11/2018,faith_education,565.13,Snaptags,nullam varius nulla facilisi cras non velit nec,check,false,Jamey Duffield
270,7/10/2018,liturgy_music,9201.16,Flashdog,,check,false,Ethyl Windows
271,12/29/2018,automobiles,9491.88,Twiyo,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,check,false,Shelba Canton
272,1/23/2018,social_justice,9337.95,Yakijo,laoreet ut rhoncus aliquet pulvinar sed,credit card,false,Cosme McIlwraith
273,9/2/2018,other,1172.09,Photobean,eu sapien cursus vestibulum proin eu mi nulla ac enim in,cash,false,Slade Duffell
274,10/17/2018,retreats,3515.95,Quaxo,nulla tempus vivamus in felis,credit card,true,Madelin Schwandermann
275,11/26/2018,crm_expenses,9183.96,Vinder,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,cash,true,Zorine Davenport
276,5/27/2018,social_justice,8426.28,Trupe,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra,check,true,Mildred Burgott
277,2/26/2018,comm_life,1717.24,Bluezoom,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,cash,true,Mureil Finci
278,11/15/2018,crm_expenses,8433.29,Voonyx,,credit card,true,Gratia Moorwood
279,10/21/2018,other,3828.4,Quinu,,cash,true,Everett Matkin
280,11/3/2018,retreats,1959.86,Eadel,non velit nec nisi vulputate nonummy maecenas tincidunt lacus,cash,false,Barby Arro
281,4/15/2018,faith_education,7456.81,Jabbertype,,check,true,Berti Scripture
282,6/16/2018,social_justice,2040.72,Realblab,vel enim sit amet nunc viverra dapibus,credit card,false,Alexandr Varfolomeev
283,5/2/2018,student_leadership,9779.0,Centidel,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,cash,false,Westleigh Hatherill
284,8/2/2018,office_administration,3768.78,Tazzy,magna vestibulum aliquet ultrices erat tortor sollicitudin mi,credit card,true,Robinet Toopin
285,12/9/2018,comm_life,2338.86,Browsedrive,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,check,true,Cassie Dibb
286,5/21/2018,office_administration,3730.9,Centimia,morbi non lectus aliquam sit amet,cash,true,Caleb McBay
287,7/5/2018,liturgy_music,6561.37,Yombu,ut odio cras mi pede malesuada in imperdiet et,check,true,Silvan Tregaskis
288,5/8/2018,comm_life,5097.25,Jabbersphere,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,check,false,Marilin Choupin
289,3/30/2018,outreach,7165.95,Demizz,duis aliquam convallis nunc proin,check,true,Kassia Datte
290,10/3/2018,building_management,6406.09,Yodoo,a pede posuere nonummy integer non,credit card,true,Aprilette Spadotto
291,11/16/2018,crm_expenses,4047.34,Omba,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,credit card,false,Jillene Galtone
292,12/13/2018,student_leadership,4539.1,Riffpedia,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,cash,false,Ethelda Tattershall
293,9/16/2018,social_justice,9805.72,Voonyx,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,credit card,true,Miguelita Saxby
294,6/23/2018,crm_expenses,7329.05,Viva,ipsum dolor sit amet consectetuer adipiscing,credit card,true,Cherilynn Gerbi
295,7/5/2018,retreats,4194.89,Mydo,eleifend donec ut dolor morbi vel lectus in quam,cash,true,Farlay Frankom
296,3/18/2018,comm_life,878.81,Chatterpoint,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo,check,false,Cissy Timson
297,2/27/2018,building_management,2601.26,Kanoodle,,credit card,false,Ham de Clercq
298,5/7/2018,social_justice,1902.02,Dynabox,integer ac neque duis bibendum morbi non quam nec dui luctus,credit card,false,Jeanelle McNeish
299,9/16/2018,other,2579.7,Fanoodle,odio odio elementum eu interdum eu tincidunt,credit card,false,Ned Dalton
300,1/10/2018,building_management,9029.24,Voonder,nulla ac enim in tempor,check,false,Emogene Bullard
301,10/23/2018,automobiles,4806.5,Edgeblab,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,check,true,Holli Baggiani
302,1/2/2018,faith_education,7722.73,Wikibox,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,credit card,false,Allie Darrigrand
303,5/3/2018,other,3298.43,Realblab,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,credit card,false,Natty McCloughlin
304,2/17/2018,retreats,4618.72,Twitterwire,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,check,false,Melody Brand
305,8/20/2018,social_justice,201.07,Feedfire,nulla eget eros elementum pellentesque quisque porta,cash,false,Cory Steeples
306,4/21/2018,faith_education,4607.84,Cogibox,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,credit card,false,Sherman Braitling
307,5/28/2018,outreach,4553.0,Youbridge,bibendum imperdiet nullam orci pede,cash,true,Cordell Cristoferi
308,7/31/2018,automobiles,8771.41,Eayo,nibh ligula nec sem duis,check,false,Fleming Mathelon
309,11/3/2018,faith_education,9000.98,Meevee,,credit card,false,Drew Rivelin
310,8/23/2018,utilities,3214.9,Meetz,quis orci nullam molestie nibh in lectus pellentesque at nulla,credit card,false,Trevor Castle
311,4/17/2018,retreats,7196.07,Oozz,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,check,true,Magdalen Saunders
312,6/29/2018,comm_life,117.38,Riffpedia,sit amet turpis elementum ligula vehicula consequat,credit card,false,Charita Febry
313,3/24/2018,office_administration,7484.05,Mycat,purus phasellus in felis donec semper sapien a libero nam dui proin leo,check,true,Bunni Mundee
314,9/28/2018,comm_life,6994.81,Zoovu,nam dui proin leo odio porttitor id,cash,false,Cathee Unwin
315,11/29/2018,office_administration,2137.73,Vinder,vulputate luctus cum sociis natoque penatibus et magnis dis,check,true,Tove Tilsley
316,11/18/2018,crm_expenses,9910.99,Omba,etiam vel augue vestibulum rutrum rutrum,check,false,Catie Gogie
317,8/26/2018,student_leadership,7098.83,Realbuzz,dapibus duis at velit eu est congue elementum in hac,check,false,Lynn Attac
318,6/30/2018,retreats,1026.92,Realblab,non velit nec nisi vulputate nonummy,cash,true,Valenka Kitteman
319,10/15/2018,office_administration,3156.58,Kwimbee,,cash,false,Tarra Delacourt
320,10/11/2018,liturgy_music,4923.87,Vinte,pellentesque viverra pede ac diam cras pellentesque volutpat dui,cash,false,Enrichetta Lindsell
321,7/28/2018,social_justice,1931.35,Photobug,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,check,false,Sebastian Billham
322,4/21/2018,office_administration,9659.05,Skibox,mauris lacinia sapien quis libero nullam sit amet turpis elementum,cash,false,Ardelia Thoresbie
323,6/3/2018,social_justice,4877.52,Jazzy,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,cash,false,Nikos Bamling
324,4/4/2018,retreats,3853.63,Photofeed,urna pretium nisl ut volutpat sapien,cash,false,Constantino Kinsey
325,8/14/2018,building_management,725.85,Eazzy,rutrum rutrum neque aenean auctor gravida sem praesent id massa,check,false,Constancy Rainsdon
326,2/1/2018,social_justice,8109.07,Avaveo,nisi eu orci mauris lacinia sapien quis libero nullam sit amet,cash,false,Pierson Dailly
327,4/17/2018,utilities,5362.76,Kwilith,,credit card,false,Una Habben
328,8/30/2018,crm_expenses,581.49,Reallinks,,credit card,false,Ilario Rolston
329,10/25/2018,building_management,3533.35,Mynte,,cash,true,Ardyth Airy
330,11/10/2018,automobiles,8838.75,Thoughtstorm,,cash,false,Lisette Pervew
331,7/18/2018,other,463.04,Browsetype,,check,true,Bogart Westhoff
332,12/25/2018,building_management,5830.28,Mymm,orci pede venenatis non sodales sed,cash,true,Roman Yeskin
333,8/17/2018,utilities,7045.39,Divape,vestibulum aliquet ultrices erat tortor sollicitudin mi sit,credit card,true,Jo-ann Antrobus
334,11/12/2018,liturgy_music,5274.88,Ntags,,check,false,Deirdre Dailey
335,7/28/2018,student_leadership,5675.62,Eazzy,vulputate luctus cum sociis natoque penatibus et magnis dis parturient,check,true,Shaw Lillico
336,12/14/2018,office_administration,2733.33,Topdrive,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,credit card,false,Dunstan Garfirth
337,3/21/2018,utilities,8458.41,Meejo,integer ac leo pellentesque ultrices mattis odio donec vitae,credit card,true,Elvin McGiffie
338,3/20/2018,other,5750.71,JumpXS,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,credit card,true,Vin Morse
339,7/16/2018,office_administration,2806.11,Flashpoint,,credit card,false,Fidelia Burndred
340,6/25/2018,building_management,1611.15,Jabbertype,at lorem integer tincidunt ante vel ipsum,check,true,Karlis Matlock
341,7/9/2018,faith_education,5866.41,Tanoodle,orci luctus et ultrices posuere,check,true,Nona Ryhorovich
342,7/6/2018,utilities,8423.59,Camimbo,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,cash,true,Raoul Lofty
343,8/6/2018,liturgy_music,6420.15,Tazzy,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,credit card,false,Clarita Rangell
344,10/25/2018,office_administration,6484.69,Quinu,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui,cash,true,Darby Edney
345,11/12/2018,social_justice,8881.06,Tagfeed,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,credit card,true,Gardiner Luc
346,6/18/2018,outreach,9646.86,Aimbu,nulla suspendisse potenti cras in purus eu magna,credit card,true,Julienne Edmeades
347,5/15/2018,building_management,7191.14,Zooveo,,credit card,true,Charley Semorad
348,10/9/2018,outreach,7036.38,Thoughtworks,,check,true,Padriac Tinker
349,9/18/2018,building_management,1665.78,Photojam,curabitur in libero ut massa volutpat convallis,credit card,true,Lemuel Fluin
350,5/14/2018,comm_life,7129.86,Browsebug,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,check,true,Mercie Paudin
351,3/31/2018,retreats,4196.94,Jayo,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,check,false,Melva Suart
352,3/6/2018,comm_life,3494.87,Plajo,,cash,false,Melba Rutledge
353,2/19/2018,outreach,1043.75,Wordtune,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,check,false,Toby Jervoise
354,10/13/2018,social_justice,143.2,Shufflester,,cash,true,Haskell Gillow
355,3/13/2018,faith_education,8469.07,Minyx,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,credit card,false,Allegra Nisen
356,5/10/2018,faith_education,4593.72,Edgepulse,sit amet diam in magna bibendum imperdiet nullam orci,check,true,Griff Berresford
357,10/17/2018,utilities,5568.76,Oyondu,,cash,false,Shelden Neeves
358,2/24/2018,office_administration,1508.2,Tagpad,etiam justo etiam pretium iaculis justo,cash,false,Siana Able
359,12/11/2018,comm_life,9611.61,Photojam,vestibulum rutrum rutrum neque aenean auctor gravida sem,check,true,Sylvia Saul
360,5/18/2018,retreats,6214.8,Buzzbean,rutrum nulla nunc purus phasellus in felis,cash,false,Kirk Prout
361,12/11/2018,social_justice,5154.22,Teklist,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,check,true,Oralee Cuckson
362,7/29/2018,student_leadership,813.92,Gigabox,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,check,false,Danni Dawks
363,3/23/2018,office_administration,1972.8,Zava,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,cash,true,Lianna Stobbs
364,11/11/2018,retreats,5878.79,Browseblab,odio cras mi pede malesuada in imperdiet et commodo,credit card,true,Augie Capponeer
365,7/2/2018,other,9326.07,Jazzy,ut erat id mauris vulputate elementum nullam varius nulla facilisi,cash,false,Priscella MacVaugh
366,7/28/2018,outreach,5883.15,Mycat,suspendisse potenti cras in purus eu magna,cash,true,Natassia McCurley
367,1/14/2018,faith_education,7125.01,Jabbersphere,turpis integer aliquet massa id lobortis convallis,cash,true,Elberta Heaffey
368,12/26/2018,building_management,9434.5,Zoozzy,,credit card,true,Tabb Orchard
369,5/29/2018,social_justice,439.66,Geba,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,credit card,true,Jenda Diment
370,11/30/2018,building_management,4046.81,Buzzster,ipsum primis in faucibus orci luctus,cash,true,Jeanna Rowena
371,1/19/2018,other,6499.2,Realmix,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,cash,true,Jacquelin Fooks
372,1/14/2018,social_justice,5925.43,Omba,lectus pellentesque at nulla suspendisse potenti,check,true,Lynn McJarrow
373,5/10/2018,social_justice,1552.26,Zooveo,nunc purus phasellus in felis,credit card,true,Abby Ayer
374,12/20/2018,student_leadership,3166.22,Twimm,pede lobortis ligula sit amet eleifend,check,false,Merrill Sicha
375,4/2/2018,retreats,1912.23,Yoveo,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,check,true,Carmelia Dinwoodie
376,4/24/2018,retreats,6906.78,Babbleset,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,cash,false,Marina Liebrecht
377,9/26/2018,automobiles,3818.5,Quamba,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,cash,false,Emile Lardeur
378,8/24/2018,outreach,3183.35,Voonte,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,check,false,Vivyanne Fulle
379,10/9/2018,other,8421.83,Pixoboo,primis in faucibus orci luctus et,cash,true,Alexandro Antos
380,7/30/2018,outreach,6342.79,Cogilith,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,credit card,false,Ajay Pettendrich
381,10/11/2018,student_leadership,8582.47,Avamba,non sodales sed tincidunt eu felis,cash,true,Briny Hullock
382,6/17/2018,automobiles,6832.11,Avaveo,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,check,true,Janenna Goady
383,6/11/2018,outreach,8828.96,Skivee,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,check,true,Wildon Grinston
384,6/19/2018,retreats,5114.54,Zoonoodle,,credit card,true,Mavra Duckhouse
385,6/26/2018,student_leadership,4903.35,Ainyx,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,cash,false,Andras Manderson
386,11/3/2018,crm_expenses,4472.16,Skinte,,cash,false,Sabine Edie
387,11/6/2018,crm_expenses,8809.8,Kwimbee,,credit card,false,Tine Brendel
388,11/2/2018,utilities,9438.84,Edgeclub,pretium iaculis diam erat fermentum,cash,true,Tiphany Dory
389,6/27/2018,faith_education,2156.55,Izio,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,check,false,Tomkin Baglan
390,4/8/2018,building_management,7464.53,JumpXS,faucibus orci luctus et ultrices posuere cubilia curae duis,credit card,true,Trish Sifflett
391,11/19/2018,automobiles,2777.03,Edgeclub,pede libero quis orci nullam molestie nibh in,cash,false,Augy Pasquale
392,9/18/2018,office_administration,2885.3,Eazzy,vestibulum aliquet ultrices erat tortor sollicitudin mi,credit card,false,Sheelagh Holsall
393,3/6/2018,outreach,2759.8,Gigazoom,eros vestibulum ac est lacinia nisi venenatis tristique fusce,credit card,true,Ellene Fraser
394,11/12/2018,social_justice,8855.75,Mita,phasellus in felis donec semper sapien a libero nam dui,credit card,false,Corey Casarini
395,3/1/2018,student_leadership,8290.2,Yakidoo,sed nisl nunc rhoncus dui vel,credit card,false,Amby Dark
396,5/2/2018,utilities,7457.01,Demimbu,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,cash,false,Nataniel Brignall
397,2/7/2018,other,1872.74,Meembee,vel accumsan tellus nisi eu orci mauris lacinia sapien quis,cash,true,Fifi Kleyn
398,6/1/2018,comm_life,680.14,Pixoboo,,cash,true,Gannie Itter
399,7/13/2018,comm_life,4569.87,Tavu,lectus aliquam sit amet diam in magna bibendum,credit card,false,Lotti Cursons
400,10/13/2018,crm_expenses,4086.37,Fliptune,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,credit card,false,Esmeralda Beney
401,2/5/2018,crm_expenses,7496.91,Jamia,at turpis a pede posuere nonummy,cash,false,Rorie Brunini
402,1/21/2018,utilities,182.88,Ailane,,credit card,true,Gillian Sterman
403,5/30/2018,liturgy_music,7413.15,Gevee,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,cash,false,Leann Laugheran
404,5/23/2018,social_justice,1357.76,Voolith,,cash,true,Van Odd
405,5/28/2018,utilities,8471.45,Mynte,integer a nibh in quis justo maecenas rhoncus aliquam,cash,false,Torrance Cartmell
406,1/26/2018,utilities,8224.71,Cogidoo,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,cash,false,Marita Gottschalk
407,5/9/2018,crm_expenses,9400.19,Fivespan,a odio in hac habitasse,cash,true,Stephana Dinzey
408,4/14/2018,comm_life,5365.48,Skilith,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,check,false,Eldridge Whiley
409,12/20/2018,outreach,4202.88,Blogspan,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,check,true,Evvy Butters
410,8/26/2018,building_management,6662.95,Shufflester,,credit card,false,Latisha Steedman
411,6/7/2018,outreach,4708.62,Quaxo,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,cash,true,Kally Newark
412,1/1/2018,retreats,4474.01,Abata,at lorem integer tincidunt ante vel ipsum,check,true,Edy Du Fray
413,9/11/2018,faith_education,2698.87,Trudoo,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,credit card,true,Olivette Dallimare
414,8/9/2018,student_leadership,830.99,Bubblebox,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,check,false,Dud Marte
415,6/2/2018,office_administration,5039.44,Edgepulse,ullamcorper purus sit amet nulla quisque arcu libero,credit card,false,Inger Rowett
416,6/1/2018,utilities,7469.34,Buzzster,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,credit card,false,Karie Spooner
417,5/13/2018,liturgy_music,3548.0,Babbleset,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,check,false,Lauri Malpass
418,8/8/2018,liturgy_music,8819.91,Zoozzy,ut at dolor quis odio consequat varius integer ac leo pellentesque,credit card,true,Nanon Coursor
419,10/29/2018,liturgy_music,2147.62,Jabberbean,cursus vestibulum proin eu mi nulla ac,cash,true,Dennis Nerheny
420,10/27/2018,office_administration,8894.05,Buzzshare,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,credit card,false,Myer McGuggy
421,5/16/2018,other,1354.11,Gabspot,leo odio condimentum id luctus nec molestie sed justo pellentesque,check,true,Hollie Lammie
422,2/3/2018,automobiles,3086.53,Midel,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,check,true,Bevon Ingerson
423,5/11/2018,faith_education,6405.51,Jetpulse,,check,true,Rhona Sharphurst
424,10/17/2018,liturgy_music,92.85,Skiptube,leo odio condimentum id luctus nec,cash,true,Donnamarie Sherwood
425,2/23/2018,faith_education,8236.47,Divanoodle,,cash,true,Don Lernihan
426,4/6/2018,comm_life,7292.95,Flashspan,in felis donec semper sapien a libero nam dui proin,cash,true,Claiborne Owain
427,3/20/2018,outreach,5365.47,Realfire,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,credit card,true,Nels Meffin
428,9/1/2018,crm_expenses,4861.68,Demizz,,cash,true,Herbert Claasen
429,3/9/2018,office_administration,3562.59,Jamia,ligula vehicula consequat morbi a,credit card,false,Kerstin Walisiak
430,1/1/2018,liturgy_music,8877.69,Skyvu,rhoncus sed vestibulum sit amet cursus id turpis,cash,false,Toma Pether
431,4/6/2018,faith_education,5776.51,Pixope,elementum in hac habitasse platea,credit card,false,Jade Ciccottini
432,9/6/2018,faith_education,5822.67,Rhycero,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,cash,false,Cherry Pistol
433,7/19/2018,other,7345.18,Youtags,ut blandit non interdum in ante,credit card,true,Kiele Clarycott
434,5/11/2018,other,3333.44,Browsebug,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,cash,false,Joana Sansun
435,12/1/2018,liturgy_music,350.41,Fivespan,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,cash,true,Kinsley Alenshev
436,1/24/2018,crm_expenses,2532.82,Layo,odio condimentum id luctus nec molestie sed,credit card,true,Leeann Laguerre
437,1/19/2018,comm_life,2462.1,Skibox,placerat praesent blandit nam nulla integer pede justo lacinia eget,cash,false,Ginelle Darell
438,5/4/2018,crm_expenses,8484.36,Twitterworks,auctor gravida sem praesent id massa id,cash,false,Zechariah Dunkerly
439,10/16/2018,automobiles,2193.65,Voonyx,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,cash,false,Victoria Flacknell
440,2/27/2018,utilities,308.57,Einti,justo maecenas rhoncus aliquam lacus morbi quis,check,false,Dean Sarfas
441,11/4/2018,outreach,1104.75,Demivee,,credit card,true,Charlie Greedy
442,11/3/2018,social_justice,9231.62,Edgetag,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,cash,true,Cobb Roan
443,8/19/2018,retreats,5270.09,Kaymbo,praesent blandit lacinia erat vestibulum sed,cash,true,Martina Dalinder
444,11/30/2018,outreach,6837.3,Rhynyx,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros,cash,true,Risa Scranney
445,9/12/2018,office_administration,4075.39,Thoughtbridge,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,check,false,Meryl Wynett
446,10/11/2018,office_administration,6598.48,Gabvine,eget massa tempor convallis nulla neque,credit card,false,Davita Minards
