expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
225,7/30/2022,retreats,9602.94,Tagchat,mi pede malesuada in imperdiet et commodo vulputate justo in,check,true,Shanta Thies
226,11/28/2022,faith_education,9863.71,Tanoodle,,cash,true,Staci Dangl
227,10/5/2022,outreach,890.27,Bubbletube,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,credit card,false,Aaren Antoniazzi
228,8/30/2022,liturgy_music,260.18,Plajo,,credit card,false,Karil Sture
229,5/13/2022,retreats,7003.14,Dynava,in ante vestibulum ante ipsum primis in faucibus orci,credit card,true,Whitney Capener
230,5/21/2022,automobiles,2802.84,Mudo,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum,cash,true,Lari Tuckley
231,3/28/2022,office_administration,1285.19,Brightdog,erat volutpat in congue etiam justo etiam,credit card,false,Juline Lidbetter
232,5/29/2022,social_justice,9390.03,Realcube,,cash,true,Lesly Stannis
233,3/7/2022,comm_life,3704.81,Linktype,eleifend luctus ultricies eu nibh quisque id justo sit,credit card,true,Reyna Ball
234,4/14/2022,utilities,1151.75,Realblab,,cash,false,Cathee Jopp
235,3/19/2022,office_administration,5580.17,Skipstorm,aenean fermentum donec ut mauris eget,credit card,false,Horace Kindleysides
236,3/27/2022,other,5009.39,Skaboo,,credit card,false,Sarette Moston
237,2/23/2022,comm_life,8995.15,Skippad,lorem ipsum dolor sit amet consectetuer adipiscing elit proin,credit card,false,Randi Legendre
238,11/5/2022,utilities,782.46,Twiyo,,cash,false,Aguie Rodger
239,12/11/2022,office_administration,87.68,Chatterbridge,nisl aenean lectus pellentesque eget,credit card,false,Hetti Robbeke
240,4/7/2022,social_justice,7745.99,Devpulse,,check,false,Verna Wraith
241,11/29/2022,automobiles,913.04,Flipstorm,congue etiam justo etiam pretium iaculis justo in hac habitasse platea,check,true,Berthe Stenbridge
242,5/25/2022,utilities,337.07,Gabcube,a suscipit nulla elit ac,credit card,false,Laurence Welbrock
243,10/25/2022,utilities,690.3,Yadel,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,credit card,true,Gibby Finlan
244,7/22/2022,outreach,3105.82,Riffpedia,,check,false,Ethelyn Bowhay
245,5/22/2022,automobiles,2564.13,Roomm,in hac habitasse platea dictumst maecenas ut massa quis augue luctus,cash,true,Fredra Lescop
246,7/28/2022,outreach,9268.69,Brainlounge,est et tempus semper est quam pharetra magna ac consequat metus,credit card,false,Cilka Rosberg
247,4/19/2022,utilities,8502.38,Roombo,pellentesque quisque porta volutpat erat quisque erat,cash,true,Emile Jenne
248,8/28/2022,other,6451.03,Skipfire,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,credit card,false,Nancy Banghe
249,8/26/2022,crm_expenses,9593.12,Innotype,cursus urna ut tellus nulla ut,check,false,Allina Skeats
250,10/10/2022,automobiles,547.56,Feedfire,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,cash,true,Callida Joel
251,9/4/2022,office_administration,134.12,Trilia,,cash,true,Phillipe Fridlington
252,11/9/2022,comm_life,3358.92,Omba,lobortis ligula sit amet eleifend pede,cash,true,Sal Pittel
253,4/29/2022,utilities,8531.35,Twimm,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis,cash,true,Dede Airy
254,9/18/2022,social_justice,7567.67,Linklinks,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate,check,false,Anette Gauson
255,11/29/2022,automobiles,2214.57,Thoughtstorm,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,cash,false,Merle Kauble
256,4/11/2022,faith_education,9589.03,Divape,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel,cash,true,Barnie Porter
257,12/10/2022,office_administration,8060.1,Teklist,congue etiam justo etiam pretium iaculis justo,cash,false,Otis O' Molan
258,2/25/2022,social_justice,3871.15,Browsedrive,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent,cash,true,Demetri Humphrys
259,2/25/2022,automobiles,600.59,Blognation,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,check,true,Davin Johl
260,11/2/2022,liturgy_music,6716.46,Kwinu,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,credit card,false,Sean Josling
261,7/14/2022,office_administration,4809.07,Buzzster,,credit card,true,Gilli Swinford
262,4/18/2022,social_justice,7860.83,Realfire,purus aliquet at feugiat non,cash,true,Shanda Riddiford
263,10/12/2022,student_leadership,941.32,Livepath,,credit card,false,Nikola Garms
264,11/2/2022,faith_education,1761.19,Camido,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,check,false,Fay Langrick
265,9/28/2022,student_leadership,9758.22,Fiveclub,porta volutpat erat quisque erat,cash,true,Harlie Cassedy
266,6/22/2022,faith_education,2456.2,Skilith,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,credit card,false,Giovanni Kemshell
267,4/12/2022,building_management,9920.36,Mycat,tristique in tempus sit amet sem fusce consequat,check,false,Gard Booij
268,12/22/2022,retreats,9388.18,Mydo,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,credit card,true,Kimberli Elleray
269,9/18/2022,retreats,1093.34,Quinu,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,credit card,true,Mariejeanne Hedman
270,12/1/2022,faith_education,1642.41,Oba,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,cash,true,Jasun Pumfrett
271,2/16/2022,building_management,4578.17,Oozz,et eros vestibulum ac est,cash,true,Saunder Isenor
272,1/30/2022,building_management,3937.74,Photobug,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,cash,true,Norrie Ghion
273,9/5/2022,automobiles,3064.26,Realfire,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,check,false,Miner Inmett
274,2/9/2022,office_administration,9281.13,Thoughtsphere,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,credit card,true,Ursuline Baddoe
275,2/9/2022,other,8639.6,Eazzy,eget congue eget semper rutrum nulla,cash,true,Grata Brittles
276,3/12/2022,other,9809.0,Divape,sapien ut nunc vestibulum ante ipsum primis in faucibus orci,cash,false,Mirelle Laidlaw
277,7/5/2022,utilities,4946.47,Quatz,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis,cash,false,Marlowe Fold
278,1/28/2022,automobiles,291.17,Yadel,,check,false,Hunt Gornar
279,6/6/2022,office_administration,7121.35,Quaxo,non interdum in ante vestibulum,credit card,false,Link Vallentin
280,10/25/2022,automobiles,8351.71,Yakidoo,eget rutrum at lorem integer tincidunt ante vel,cash,false,Stefan Coggill
281,9/22/2022,faith_education,9527.63,Wikizz,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,credit card,false,Veronica Kalaher
282,5/23/2022,automobiles,2752.55,Trunyx,amet consectetuer adipiscing elit proin interdum mauris non ligula,check,true,Alford Jessard
283,8/11/2022,automobiles,9963.74,Brainbox,,cash,true,Atlanta Klimsch
284,6/16/2022,building_management,5270.87,Roodel,in lectus pellentesque at nulla suspendisse potenti cras,check,false,Olivie Barsam
285,10/21/2022,liturgy_music,5368.0,Eamia,justo in hac habitasse platea dictumst etiam faucibus cursus,credit card,false,Dianna Simeonov
286,3/19/2022,other,1837.94,Bubbletube,nisl aenean lectus pellentesque eget nunc donec quis,check,true,Brana O'Doireidh
287,4/20/2022,automobiles,8020.45,Dazzlesphere,congue vivamus metus arcu adipiscing molestie,cash,false,Chad Sargint
288,11/26/2022,comm_life,1034.42,Oba,blandit nam nulla integer pede,credit card,false,Wood Dohmann
289,6/11/2022,building_management,909.78,Gigabox,,credit card,true,Cornela Grollmann
290,12/14/2022,utilities,8766.12,Tavu,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,cash,true,Darin Elsmore
291,5/21/2022,faith_education,3925.87,Brightdog,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc,cash,true,Ignacius Risby
292,4/22/2022,crm_expenses,963.13,Flashpoint,augue a suscipit nulla elit ac nulla sed vel enim sit,credit card,false,Camel Lago
293,10/22/2022,student_leadership,8204.9,Dazzlesphere,vestibulum ante ipsum primis in faucibus orci luctus,cash,true,Ddene Shellshear
294,4/2/2022,student_leadership,5140.15,Zoozzy,,cash,false,Bob Rodman
295,5/29/2022,building_management,5043.55,Realblab,facilisi cras non velit nec,check,false,Germayne Newell
296,11/10/2022,automobiles,5971.33,Kazu,ipsum dolor sit amet consectetuer,check,true,Henry Callacher
297,4/18/2022,automobiles,6435.19,Thoughtstorm,,credit card,true,Arnuad Midden
298,6/7/2022,building_management,3011.62,Twitterlist,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,credit card,true,Kenna Leggate
299,1/31/2022,social_justice,696.06,Avamm,,cash,false,Alika Tremblot
300,3/8/2022,faith_education,5822.09,Eayo,platea dictumst morbi vestibulum velit id pretium,check,false,Ester Jachimiak
301,12/22/2022,automobiles,9414.4,Layo,,check,false,Annelise Sellen
302,10/30/2022,outreach,4330.24,Katz,neque aenean auctor gravida sem praesent id massa id nisl venenatis,check,false,Vanni Krysztowczyk
303,11/20/2022,comm_life,9898.97,Bubbletube,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,credit card,false,Arabel Cadagan
304,5/3/2022,comm_life,2793.88,Meezzy,posuere cubilia curae nulla dapibus,cash,true,Quinton Rubury
305,11/16/2022,automobiles,7625.91,Camido,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis,check,false,Amie Greger
306,7/4/2022,building_management,5394.33,Skyba,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,credit card,true,Laney Busain
307,3/21/2022,liturgy_music,8485.23,Kayveo,phasellus sit amet erat nulla tempus vivamus,cash,false,Flory Cardnell
308,7/1/2022,crm_expenses,7969.09,Skiba,gravida sem praesent id massa id nisl,cash,true,Nicola Tythe
309,1/20/2022,retreats,2148.29,Dynabox,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,credit card,true,Ana Helling
310,2/8/2022,faith_education,5979.08,Jetwire,posuere felis sed lacus morbi,cash,true,Starla Malia
311,6/12/2022,retreats,4079.25,Photolist,ipsum aliquam non mauris morbi non lectus aliquam,cash,true,Anny Mulheron
312,5/21/2022,liturgy_music,3505.01,Lazzy,ac est lacinia nisi venenatis,cash,false,Lynnett Poundsford
313,10/7/2022,crm_expenses,3290.23,Jazzy,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,cash,false,Rosamond Ridout
314,3/26/2022,comm_life,5116.52,Browsecat,accumsan felis ut at dolor,credit card,true,Sergeant Hingeley
315,12/20/2022,other,3514.31,Npath,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,credit card,true,Dorie Hairon
316,4/22/2022,retreats,2525.11,Buzzdog,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,cash,true,Baron Reicherz
317,3/24/2022,social_justice,5896.8,Rhyzio,,cash,false,Aurlie Taffee
318,11/12/2022,social_justice,8492.58,Fadeo,,check,false,Ira Rexworthy
319,6/11/2022,faith_education,4553.03,Youspan,ligula nec sem duis aliquam convallis nunc proin at turpis,credit card,true,Wald Rickesies
320,8/31/2022,other,7345.38,Topiczoom,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,check,false,Darrin Petricek
321,5/18/2022,building_management,3788.02,Miboo,luctus et ultrices posuere cubilia curae,credit card,true,Leon Rehor
322,8/12/2022,retreats,6451.14,Shuffledrive,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,credit card,true,Bette Brickhill
323,3/5/2022,student_leadership,4648.08,Skimia,,cash,true,Marcelo Chalcot
324,12/3/2022,utilities,4837.61,Blogtag,diam id ornare imperdiet sapien urna pretium nisl ut,credit card,false,Jania Giacomuzzo
325,5/17/2022,social_justice,775.33,Mycat,sed nisl nunc rhoncus dui vel sem sed sagittis,check,false,Gaspard Sansam
326,4/4/2022,crm_expenses,4354.45,Photobug,nullam orci pede venenatis non sodales,cash,false,Miller Daubeny
327,8/6/2022,comm_life,3492.27,Yotz,nam dui proin leo odio porttitor id,credit card,false,Lydon Coronas
328,9/14/2022,outreach,6269.26,Eamia,est et tempus semper est quam pharetra magna ac consequat metus sapien ut,cash,false,Lise Bossons
329,8/21/2022,crm_expenses,3858.96,Jaxspan,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,credit card,true,Clarine Gallyhaock
330,2/21/2022,student_leadership,9589.04,Babbleblab,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,credit card,false,Everard Thoma
331,4/6/2022,faith_education,3940.6,Gabspot,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,credit card,true,Lanni Botterman
332,3/16/2022,office_administration,689.68,Quire,,credit card,true,Griselda Treherne
333,12/16/2022,outreach,5775.75,Shufflebeat,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,check,true,Ondrea Ifill
334,1/5/2022,office_administration,411.05,Divape,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,check,true,Kial Titmarsh
335,3/20/2022,liturgy_music,7617.07,Devify,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,check,false,Jessalyn Browse
336,4/13/2022,social_justice,7066.41,Twinte,nam dui proin leo odio porttitor id consequat in consequat,check,true,Lotta Gammidge
337,10/27/2022,comm_life,8913.2,Gigabox,ac nibh fusce lacus purus,credit card,false,Elias Bonafacino
338,3/17/2022,comm_life,3620.43,Zooveo,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,credit card,false,Aile Blasl
339,3/29/2022,utilities,4431.49,Agimba,,credit card,false,Osbert Tremblay
340,5/10/2022,crm_expenses,2957.7,Zoonoodle,ultrices vel augue vestibulum ante ipsum primis in faucibus,check,false,Erv Scotfurth
341,3/25/2022,crm_expenses,6881.43,Flipbug,felis donec semper sapien a libero nam dui proin leo,check,true,Gallagher Farlowe
342,4/8/2022,building_management,5989.2,Feedfish,,check,true,Lavina Robbings
343,11/16/2022,comm_life,6056.05,Midel,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec,cash,false,Karoly Fearey
344,10/17/2022,social_justice,5370.28,Rhynoodle,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,credit card,true,Maryjane Caisley
345,3/23/2022,office_administration,1006.23,Realcube,est risus auctor sed tristique,check,true,Denver Masedon
346,4/13/2022,crm_expenses,1257.92,Fiveclub,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,credit card,true,Inez Nesfield
347,10/30/2022,faith_education,6984.11,Buzzdog,,check,false,Veronica Drohun
348,9/10/2022,faith_education,7095.4,Devshare,nulla ut erat id mauris vulputate elementum nullam varius nulla,credit card,true,Nolana Pevsner
349,7/3/2022,crm_expenses,6407.63,Tagchat,commodo placerat praesent blandit nam nulla,cash,true,Pauletta Durant
350,4/26/2022,crm_expenses,4552.17,Kimia,dui proin leo odio porttitor,check,false,Adelina Trunks
351,11/28/2022,outreach,3007.16,Dynabox,,check,true,Charline Cardoo
352,4/5/2022,office_administration,8687.04,Fliptune,lacinia aenean sit amet justo morbi ut odio cras mi pede,credit card,false,Hali Petheridge
353,10/31/2022,faith_education,8525.27,Trunyx,,check,true,Joyous Sanches
354,7/11/2022,building_management,5221.4,Oyoba,volutpat eleifend donec ut dolor morbi vel lectus in quam,credit card,true,Lek Halburton
355,1/15/2022,crm_expenses,6505.26,Ozu,ac lobortis vel dapibus at diam nam tristique tortor eu pede,cash,true,Marja Earley
356,5/7/2022,faith_education,7753.66,Gabtune,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,cash,false,Marshall Maus
357,7/8/2022,comm_life,1137.12,Oyoba,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,credit card,true,Zsa zsa Boyda
358,8/25/2022,crm_expenses,5840.56,Avavee,ligula in lacus curabitur at ipsum ac tellus semper,check,false,Murdock Lambden
359,7/21/2022,retreats,3484.58,Feedbug,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,credit card,true,Irena Clutterbuck
360,11/6/2022,retreats,7824.72,Vinte,a nibh in quis justo maecenas rhoncus aliquam lacus,credit card,true,Anne-corinne Rickis
361,2/22/2022,outreach,7042.59,Avavee,,cash,true,Justine Pitfield
362,3/7/2022,outreach,9217.9,Zoomzone,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,credit card,true,Gill Nanson
363,5/31/2022,automobiles,3632.48,Skyndu,non mi integer ac neque duis bibendum morbi non quam,check,true,Tore Dering
364,10/12/2022,social_justice,2763.4,Gigabox,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,check,false,Risa Bracco
365,7/14/2022,utilities,5676.19,Shufflebeat,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,credit card,false,Feodor Ebbitt
366,8/4/2022,liturgy_music,6248.01,Tagfeed,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,check,true,Lavinia Limb
367,11/28/2022,outreach,8588.23,Plambee,,cash,true,Caresa Skoate
368,1/31/2022,other,8222.86,Edgeblab,,cash,false,Isis Maggorini
369,10/12/2022,building_management,6055.0,Yotz,est lacinia nisi venenatis tristique fusce,check,true,Rodie Hayne
370,12/4/2022,utilities,6225.81,Skivee,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,cash,true,Olva Agius
371,6/30/2022,outreach,6947.99,Miboo,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,credit card,false,Duke Cawt
372,11/30/2022,office_administration,4958.02,Livefish,felis ut at dolor quis odio,cash,true,Iggie Ciccotto
373,5/17/2022,comm_life,9664.11,Skyndu,,check,true,Judith Szymoni
374,2/18/2022,other,2779.03,Fanoodle,convallis tortor risus dapibus augue vel,credit card,false,Tildy Balle
375,12/20/2022,utilities,6950.71,Thoughtstorm,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,cash,true,Reynold Creelman
376,12/2/2022,student_leadership,460.3,Aimbu,pretium iaculis justo in hac habitasse platea dictumst,credit card,false,Janeczka Woodall
377,9/8/2022,outreach,9891.92,Kwimbee,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,check,true,Horacio Rodman
378,6/30/2022,retreats,2304.85,Yakijo,luctus nec molestie sed justo pellentesque viverra,credit card,false,Elnora Pincked
379,10/14/2022,utilities,1990.21,Ntags,etiam justo etiam pretium iaculis justo in,credit card,true,Ciro Hamlett
380,3/9/2022,student_leadership,321.02,Kanoodle,,credit card,false,Aggy Brereton
381,6/7/2022,social_justice,4762.42,Geba,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,check,false,Cassaundra Rhubottom
382,2/21/2022,retreats,4916.58,Vinte,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,cash,true,Verile Stanbra
383,3/26/2022,social_justice,6116.77,Photobug,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,check,true,Griz Stockall
384,11/9/2022,crm_expenses,8894.2,Camimbo,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor,cash,true,Shellie Wagen
385,9/21/2022,other,9469.97,Buzzster,non mi integer ac neque duis bibendum morbi non quam nec,cash,true,Arney Alchin
386,11/28/2022,building_management,3819.47,Zoombox,fusce posuere felis sed lacus morbi sem,credit card,false,Ethelin Verna
387,9/8/2022,social_justice,1980.57,Shufflebeat,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,check,false,Crystal Silverman
388,3/29/2022,crm_expenses,8785.02,Edgeblab,ullamcorper purus sit amet nulla quisque,credit card,true,Vyky Hardingham
389,8/11/2022,utilities,3722.43,Zoozzy,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,cash,false,Edlin Franciottoi
390,7/30/2022,comm_life,8101.75,Meeveo,sit amet nunc viverra dapibus nulla suscipit ligula,credit card,false,Budd Giacomasso
391,7/5/2022,social_justice,4443.65,Mydeo,mi sit amet lobortis sapien sapien non mi integer ac neque,cash,true,Alis Seccombe
392,11/2/2022,comm_life,88.42,Photolist,cum sociis natoque penatibus et magnis dis parturient montes nascetur,cash,false,Garry Crook
393,6/29/2022,outreach,5300.38,Livepath,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,credit card,false,Eleonora Rochewell
394,7/21/2022,other,2638.67,Tagcat,hac habitasse platea dictumst etiam faucibus,check,true,Addy Kenaway
395,10/1/2022,student_leadership,9997.72,Wordify,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,check,true,Preston Bartles
396,3/19/2022,liturgy_music,7908.99,Gigaclub,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,credit card,false,Grove Kelleway
397,5/25/2022,crm_expenses,8131.01,Zoonder,phasellus id sapien in sapien iaculis,cash,true,Sherline Skains
398,8/10/2022,liturgy_music,3126.74,Jabberstorm,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,credit card,true,Lodovico Kaveney
399,6/13/2022,social_justice,7586.18,Tekfly,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,check,false,Barry Lawie
400,5/4/2022,utilities,8403.41,Skiba,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,credit card,true,Matty Weddeburn - Scrimgeour
401,4/8/2022,faith_education,8157.42,Babbleset,,cash,true,Bastian Breitling
402,9/19/2022,retreats,2299.09,Yambee,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,check,true,Emalia Durban
403,4/19/2022,comm_life,5975.87,Browsezoom,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,cash,false,Orlando Lilion
404,5/18/2022,utilities,3745.33,Photobean,luctus et ultrices posuere cubilia curae,credit card,false,Deina Sommersett
405,7/7/2022,faith_education,9956.63,Wordware,,check,true,Eachelle Shears
406,10/19/2022,office_administration,7954.22,Skyble,ligula pellentesque ultrices phasellus id sapien in sapien iaculis,credit card,false,Carita Jordanson
407,7/13/2022,retreats,3875.21,Centizu,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,credit card,false,Ashia Kerrey
408,6/16/2022,crm_expenses,7794.08,Flashset,amet lobortis sapien sapien non mi integer ac,check,false,Mort Figgess
409,9/22/2022,faith_education,5507.33,Centizu,congue risus semper porta volutpat quam pede lobortis ligula sit,cash,false,Bathsheba Dowthwaite
410,11/18/2022,office_administration,1185.32,Mybuzz,fusce consequat nulla nisl nunc,check,false,Leah Izakof
411,3/21/2022,social_justice,2711.92,Youspan,,cash,false,Sibilla Borley
412,9/20/2022,building_management,6489.01,Jaxbean,,check,true,Allyson Brooking
413,8/17/2022,student_leadership,6604.72,Twitterbeat,dapibus dolor vel est donec odio justo,credit card,true,Ileana Padbury
414,9/12/2022,office_administration,6398.8,Pixonyx,,cash,true,Nadia Sextie
415,6/15/2022,automobiles,4555.2,Dynazzy,lobortis convallis tortor risus dapibus,cash,false,Derron Friel
416,10/5/2022,student_leadership,5302.71,Eamia,,credit card,true,Adriaens Mealing
417,6/9/2022,office_administration,8451.68,Mycat,,check,false,Hobey Piletic
418,10/16/2022,outreach,7074.28,Zooveo,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,check,false,Maximilien Hagley
419,9/8/2022,social_justice,5886.89,Bubbletube,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,cash,true,Lotte Vanderson
420,8/13/2022,automobiles,2060.04,Camido,nunc proin at turpis a pede posuere nonummy integer non velit donec,cash,true,Ham Bezemer
421,7/7/2022,automobiles,599.15,Quatz,ut nulla sed accumsan felis ut at dolor quis,check,true,Stephenie Lutsch
422,3/9/2022,faith_education,8943.11,Izio,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,check,false,Prescott Baumert
423,6/29/2022,faith_education,8371.43,Bubblemix,neque libero convallis eget eleifend,check,false,Kaine Meys
424,1/24/2022,liturgy_music,7033.64,Trudoo,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,credit card,true,Crystie Grissett
425,9/20/2022,student_leadership,2891.65,Kanoodle,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,credit card,false,Bayard McIlhatton
426,7/2/2022,faith_education,4822.55,Topiczoom,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero,check,true,Norbert Gladhill
427,11/22/2022,social_justice,5079.2,Meetz,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,cash,false,Oliy Oxenford
428,9/21/2022,retreats,5698.56,Meetz,nulla facilisi cras non velit nec nisi,cash,false,Mella Macauley
429,9/12/2022,utilities,732.51,Thoughtbridge,consectetuer eget rutrum at lorem integer tincidunt ante vel,credit card,true,Carlynne Caddock
430,1/17/2022,automobiles,3784.08,Jaxspan,blandit nam nulla integer pede justo lacinia eget,check,false,Alexandros Paute
431,5/2/2022,automobiles,6622.19,Oyoloo,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,cash,false,Heall Antcliffe
432,9/2/2022,retreats,9699.57,Quimm,sapien non mi integer ac neque duis bibendum,cash,false,Farley Attrey
433,1/27/2022,social_justice,3517.96,Chatterpoint,amet lobortis sapien sapien non mi integer ac neque duis bibendum,check,true,Carmelina Deyes
434,2/16/2022,faith_education,2986.71,Riffpath,tortor risus dapibus augue vel,check,false,Ray Carverhill
435,4/8/2022,student_leadership,1078.22,Blognation,accumsan tortor quis turpis sed ante,check,false,Grace Giovannini
436,9/28/2022,utilities,8639.8,Flipopia,sit amet consectetuer adipiscing elit proin,cash,false,Odelle Hardson
437,3/9/2022,retreats,5990.15,Thoughtstorm,in purus eu magna vulputate luctus cum sociis natoque,check,false,Frederik Jell
438,9/30/2022,faith_education,6359.18,Oyonder,eget semper rutrum nulla nunc purus phasellus,cash,true,Lexine Hattrick
439,1/3/2022,student_leadership,2235.07,Lazzy,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,credit card,true,Tommy Hazard
440,11/27/2022,utilities,1199.55,Jabbersphere,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,cash,true,Alphonse Smewin
441,8/31/2022,liturgy_music,215.57,Yodel,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,cash,false,Cyrus Fulle
442,11/14/2022,retreats,1933.56,Babblestorm,,check,false,Bink Zamora
443,9/19/2022,other,6385.38,Ntags,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,credit card,true,Arline Mattusevich
444,4/22/2022,comm_life,2030.71,Topicshots,volutpat sapien arcu sed augue aliquam erat volutpat in,credit card,true,Frasquito Haggerwood
445,12/8/2022,outreach,190.78,Youopia,vivamus vel nulla eget eros elementum pellentesque,credit card,false,Phebe Grisdale
446,3/12/2022,retreats,1330.19,Twitterwire,tellus nisi eu orci mauris lacinia sapien quis libero nullam,cash,false,Dick Shade
447,10/21/2022,outreach,3422.73,Kazu,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,cash,false,Augusta Caulcutt
448,8/30/2022,student_leadership,9701.63,Oodoo,posuere metus vitae ipsum aliquam non mauris morbi non lectus,cash,true,Cy Tyrwhitt
449,12/22/2022,office_administration,1064.34,Eire,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,credit card,false,Carrissa Cockland
